"Date","Time","Sky Condition (label)","Sky Condition","Precip Type (label)","Precip Type","Precip Rate (label)","Precip Rate","Grain Form (label)","Grain Form","Grain Size (mm)","HN24","H24W in Tube","H Tube Sample","H24W Can","Density p (kg/m3)","Density (%)","HST","HS","Settlement/Melt","Temp Surface","Temp 10cm","Temp 20cm","Temp Current","Temp Max","Temp Min","Wind Direction","Wind Speed (label)","Wind Speed","Observers Name","Comments","User ID","Timestamp","Last Updated","Created By","Updated By","Draft","IP","ID","Key"
"2019-11-23","06:18","Clear","CLR","No precipitation","NO","","","","","","2","4.1","","8.0","193","19","2","23","","-12.0","-6.0","-2.0","-11.0","2.5","-11.0","W","Strong","S","SG","","","2019-11-23 07:00:14","2019-11-23 07:00:14","fongemie","","0","72.45.182.30","4014","dnj6n"
"2019-11-24","06:18","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","0.0","0","22","1","-3.0","-2.5","-2.0","-3.0","-2.5","-2.0","W","Light","L","SG","","","2019-11-24 06:38:07","2019-11-24 06:38:07","fongemie","","0","216.107.219.202","4015","x99zc"
"2019-11-25","06:05","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1","28","29.1","","","103","10","NC","53","","-5.0","-3.0","-2.5","-4.5","1.0","-4.5","SW","Moderate","M","SG","Snow can over-full","","2019-11-25 07:00:01","2019-11-25 07:00:01","fongemie","","0","216.107.219.202","4016","bp43a"
"2019-11-26","06:20","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","0.0","28","53","","-1.0","-2.0","-2.5","0.5","0.5","-4.5","W","Calm","C","Sebastian Dawson","","","2019-11-26 06:54:44","2019-11-26 06:54:44","fongemie","","0","216.107.219.202","4017","105o"
"2019-11-27","06:23","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","49","4","-1.5","-1.0","-1.0","-3.5","2.0","-3.5","NE","Calm","C","SD","","","2019-11-27 06:47:40","2019-11-27 06:47:40","fongemie","","0","72.45.182.30","4018","xhpnu"
"2019-11-28","06:40","Overcast","OVC","No precipitation","NO","","","","","","13","20.3","13.2","41.9","153","15","13","59","","-1.0","-0.5","-0.5","-3.0","1.5","-3.0","E","Calm","C","SD","","","2019-11-28 07:29:05","2019-11-28 07:29:05","fongemie","","0","216.107.219.202","4019","4ki9p"
"2019-11-29","06:10","Clear","CLR","No precipitation","NO","","","","","","2","0.5","2.0","3.0","25","3","2","60","","-5.0","-5.0","-5.0","-8.0","-3.0","-8.0","W","Moderate","M","SD","","","2019-11-29 06:51:42","2019-11-29 06:51:42","fongemie","","0","216.107.219.202","4020","apvkm"
"2019-11-30","06:18","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","57","3","-8.5","-5.0","-3.5","-8.0","-7.5","-9.0","W","Moderate","M","SG","","","2019-11-30 06:46:58","2019-11-30 06:46:58","fongemie","","0","72.45.182.30","4021","1ajx9"
"2019-12-01","06:18","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","56","1","-12.5","-9.5","-6.0","-12.0","-8.0","-13.0","","Calm","C","SG","","","2019-12-01 06:40:16","2019-12-01 06:40:16","fongemie","","0","216.107.219.202","4022","x9ewm"
"2019-12-02","06:18","Overcast","OVC","No precipitation","NO","","","","","","6","7.0","","7.5","124","12","6","62","0","-7.0","-6.5","-5.0","-6.5","-6.5","-10.0","","Calm","C","SG","","","2019-12-02 06:58:59","2019-12-02 06:58:59","fongemie","","0","216.107.219.202","4023","iv24h"
"2019-12-03","06:18","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2","2","2.2","","3.7","108","11","NC","63","1","-5.0","-5.0","-5.0","-4.0","-4.0","-8.0","S","Light","L","SG","","","2019-12-03 06:56:01","2019-12-03 06:56:01","fongemie","","0","72.45.182.30","4024","5pds2"
"2019-12-04","06:15","Overcast","OVC","No precipitation","NO","","","","","","5","6.6","","5.9","119","12","7","65","3","-7.0","-6.0","-5.0","-5.0","-4.0","-9.0","","Calm","C","SG","","","2019-12-04 07:00:29","2019-12-04 07:00:29","fongemie","","0","216.107.219.202","4025","i6yzb"
"2019-12-05","06:20","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-3","T","","","0.3","","","NC","64","1","-6.0","-5.0","-5.0","-5.5","-3.5","-7.5","SW","Light","L","SG","","","2019-12-05 06:48:20","2019-12-05 06:48:20","fongemie","","0","216.107.219.202","4026","2wqcf"
"2019-12-06","06:18","Overcast","OVC","No precipitation","NO","","","","","","6","7.3","","7.1","123","12","7","67","3","-13.0","-9.5","-5.5","-11.0","-5.5","-11.0","W","Light","L","SG","","","2019-12-06 07:09:09","2019-12-06 07:09:09","fongemie","","0","72.45.182.30","4027","aorct"
"2019-12-07","06:22","Scattered","SCT","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1-3","7","3.2","","3.0","47","5","NC","74","0","-15.5","-10.0","-5.5","-14.0","-8.5","-14.0","W","Moderate","M","SG","","","2019-12-07 07:00:10","2019-12-07 07:00:10","fongemie","","0","72.45.182.30","4028","yz0pu"
"2019-12-08","05:45","Clear","CLR","No precipitation","NO","","","","","","2","1.0","","0.8","50","5","7","73","3","-16.0","-11.5","-8.0","-12.5","-10.0","-14.0","","Calm","C","SG","","","2019-12-08 06:27:37","2019-12-08 06:27:37","fongemie","","0","72.45.182.30","4029","fcbj8"
"2019-12-09","05:30","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2","1","2.0","","2.0","200","20","NC","71","3","-2.0","-3.5","-4.5","0.0","1.0","-12.5","W","Light","L","SG","","","2019-12-09 06:06:10","2019-12-09 06:06:10","fongemie","","0","72.45.182.30","4030","w76bw"
"2019-12-10","05:15","Overcast","OVC","Rain","RA","Light rain","RL","","","","0","0.0","0.0","23.0","","0.0","0","59","12","0.0","-1.0","-1.0","2.5","2.5","-2.0","N","Moderate","M","SD","","","2019-12-10 05:58:51","2019-12-10 05:58:51","fongemie","","0","216.107.219.202","4031","fbyaq"
"2019-12-11","05:00","Overcast","OVC","No precipitation","NO","","","","","","T","","","9.9","","0.0","T","55","4","-7.0","-5.0","-4.0","-10.0","4.0","-10.0","NE","Moderate","M","SD","","","2019-12-11 05:46:46","2019-12-11 05:46:46","fongemie","","0","72.45.182.30","4032","bw6n3"
"2019-12-12","05:00","Overcast","OVC","No precipitation","NO","","","","","","1","1.2","","0.2","","","1","55","","-10.0","-11.0","-10.0","-12.0","-7.0","-12.0","N","Moderate","M","SD","","","2019-12-12 05:27:06","2019-12-12 05:27:06","fongemie","","0","72.45.182.30","4033","z7cdi"
"2019-12-13","05:00","Broken","BKN","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","55","0","-11.0","-11.0","-10.0","-8.0","-8.0","-12.0","W","Moderate","M","SD","","","2019-12-13 05:14:07","2019-12-13 05:14:07","fongemie","","0","216.107.219.202","4034","na7o6"
"2019-12-31","05:10","Overcast","OVC","Snow","SN","Light snowfall","S1","Needles","nd","1-3","22","37.1","","32.0","167","17","NC","85","2","-7.0","-6.5","-5.5","-6.5","-6.5","-11.0","","Calm","C","SG","1 mm GP also falling.

Heavy dense snow on top of lighter snow on the board. Sleet was a major component of snow that fell during the day yesterday.","","2019-12-31 06:04:28","2019-12-31 06:04:28","fongemie","","0","72.45.182.30","4035","rr64n"
"2020-01-01","05:23","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-3","10","15.0","","11.9","142","14","NC","95","0","-8.5","-6.0","-5.5","-8.5","-3.0","-8.5","W","Light","L","SG","","","2020-01-01 06:09:08","2020-01-01 06:09:08","fongemie","","0","72.45.182.30","4036","uy4wo"
"2020-01-02","05:19","Broken","BKN","No precipitation","NO","","","","","","9","13.1","","10.0","151","15","42","103","1","-10.0","-8.0","-6.5","-10.0","-8.5","-10.0","W","Moderate","M","SG","","","2020-01-02 06:05:25","2020-01-02 06:05:25","fongemie","","0","216.107.219.202","4037","6fpo9"
"2019-12-14","05:15","Overcast","OVC","Rain","RA","Light rain","RL","","","","T","","","18.7","","","T","55","","0.0","-2.5","-3.5","1.5","2.0","-8.5","S","Light","L","SG","","","2019-12-14 14:27:08","2019-12-14 14:27:08","fongemie","","0","72.45.182.30","4038","pfvgu"
"2019-12-15","05:15","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Graupel","gp","0.5-1.5","T","","","40.9","","","NC","50","5","-4.0","-2.0","-2.0","-4.0","5.5","-4.0","W","Extreme","E","SG","","","2019-12-15 06:02:27","2019-12-15 06:02:27","fongemie","","0","72.45.182.30","4039","rxaup"
"2019-12-16","05:20","Few","FEW","No precipitation","NO","","","","","","2","2.6","","3.4","126","13","2","53","","-17.5","-7.0","-2.5","-17.0","-4.0","-17.0","W","Strong","S","SG","Snow plot was wind affected with some scouring off the HN24 and HST boards. Snow that fell during daylight hours yesterday was primarily graupel, with pellets up to 5 mm in diameter. There was some graupel on the HN24 board this morning but, not as much as I expected to see; snow on the board consisted more of smaller broken particles.","","2019-12-16 06:03:45","2019-12-16 07:23:46","fongemie","","0","216.107.219.202","4040","sxm7c"
"2019-12-17","05:22","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","51","2","-11.0","-8.0","-5.5","-12.0","-8.5","-17.0","","Calm","C","SG","","","2019-12-17 05:48:01","2019-12-17 05:48:01","fongemie","","0","216.107.219.202","4041","kl4kf"
"2019-12-18","05:20","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1-3","9","7.1","","7.2","78","8","NC","62","","-11.0","-7.5","-6.0","-11.0","-12.0","-7.5","","Calm","C","SG","thin freezing rain crust 2-3 cm from surface","","2019-12-18 06:03:49","2019-12-18 06:03:49","fongemie","","0","72.45.182.30","4042","fmzbx"
"2019-12-19","05:21","Scattered","SCT","No precipitation","NO","","","","","","15","10.8","","9.6","70","7","22","79","","-21.0","-14.5","-7.0","-21.0","-11.0","-22.0","W","Extreme","E","SG","Dense wind blown snow on top of very light airy snow on the boards.","","2019-12-19 06:08:12","2019-12-19 06:08:12","fongemie","","0","72.45.182.30","4043","mhsxw"
"2019-12-20","05:20","Clear","CLR","No precipitation","NO","","","","","","T","","","0.6","","","T","73","6","-10.5","-9.0","-8.5","-10.5","-10.5","-25.0","","Calm","C","SG","Settlement cone (couple cm high).","","2019-12-20 05:56:59","2019-12-20 05:56:59","fongemie","","0","216.107.219.202","4044","vyhm8"
"2019-12-21","05:40","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","70","3","-13.0","-7.5","-5.5","-13.0","-6.5","-13.0","","Calm","C","SG","","","2019-12-21 06:04:19","2019-12-21 06:04:19","fongemie","","0","216.107.219.202","4045","27qn7"
"2019-12-22","05:25","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","68","2","-5.0","-5.0","-4.0","-4.0","-4.0","-13.0","W","Light","L","SG","","","2019-12-22 05:49:00","2019-12-22 05:49:00","fongemie","","0","72.45.182.30","4046","k0c5w"
"2019-12-23","05:20","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","66","2","-1.5","-4.5","-3.5","0.0","0.0","-4.0","W","Moderate","M","SG","","","2019-12-23 05:40:19","2019-12-23 05:40:19","fongemie","","0","216.107.219.202","4047","6gpdj"
"2019-12-24","05:08","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","66","","-6.0","-5.0","-4.0","-6.0","3.0","-6.0","W","Strong","S","SD","","","2019-12-24 05:27:41","2019-12-24 05:27:41","fongemie","","0","216.107.219.202","4048","2a2hv"
"2019-12-25","05:10","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","64","2","-6.0","-6.0","-6.0","-9.5","3.0","-9.5","W","Calm","C","SD","","","2019-12-25 05:24:02","2019-12-25 07:27:47","fongemie","","0","216.107.219.202","4049","lmcvr"
"2019-12-26","06:55","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","64","0","-6.5","-6.5","-6.5","-10.5","-3.5","-10.5","W","Calm","C","SD","","","2019-12-26 07:10:29","2019-12-26 07:11:10","fongemie","","0","72.45.182.30","4050","xzn2w"
"2019-12-27","05:11","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","0","0.0","0.0","T","","0.0","0","62","2","-1.5","-2.5","-2.5","1.0","1.0","-10.0","W","Moderate","M","SD","","","2019-12-27 05:33:41","2019-12-27 05:33:41","fongemie","","0","216.107.219.202","4051","6eluj"
"2019-12-28","05:20","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Needles","nd","1-1.5","T","","","4.4","","","NC","59","3","-3.5","-1.5","-2.0","-5.0","3.5","-5.0","W","Light","L","SG","","","2019-12-28 05:55:14","2019-12-28 05:55:14","fongemie","","0","72.45.182.30","4052","smm9s"
"2019-12-29","05:18","Few","FEW","No precipitation","NO","","","","","","T","","","0.3","","","T","59","0","-9.0","-5.0","-4.0","-8.5","-5.0","-9.0","","Calm","C","SG","","","2019-12-29 05:41:34","2019-12-29 05:41:34","fongemie","","0","216.107.219.202","4053","6knmt"
"2019-12-30","05:21","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","1-2","6","6.5","","6.3","106","11","NC","65","0","-7.5","-7.0","-6.0","-9.0","-4.0","-11.0","","Calm","C","SG","","","2019-12-30 06:02:19","2019-12-30 06:02:19","fongemie","","0","72.45.182.30","4054","pv4jn"
"2020-01-03","05:20","Broken","BKN","No precipitation","NO","","","","","","0","","","0","","","0","99","4","-3.5","-4.5","-5.0","-2.0","-2.0","-10.0","W","Moderate","M","SG","","","2020-01-03 05:44:17","2020-01-03 05:44:17","fongemie","","0","216.107.219.202","4055","8g79x"
"2020-01-04","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","96","3","-3.5","-2.5","-2.5","-3.5","-1.0","-3.5","","Calm","C","SG","","","2020-01-04 05:43:40","2020-01-04 05:43:40","fongemie","","0","216.107.219.202","4056","6kxyx"
"2020-01-05","05:20","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","1-2","5","5.7","","5.0","116","12","NC","100","1","-10.0","-5.0","-4.0","-10.0","-2.0","-10.0","W","Strong","S","SG","","","2020-01-05 06:01:29","2020-01-05 06:01:29","fongemie","","0","72.45.182.30","4057","dfe5t"
"2020-01-06","05:15","Clear","CLR","No precipitation","NO","","","","","","1","1.4","","0.8","85","9","8","101","0","-16.0","-10.0","-6.5","-15.5","-11.5","-15.5","","Calm","C","SG","","","2020-01-06 05:53:21","2020-01-06 05:53:21","fongemie","","0","72.45.182.30","4058","kwp52"
"2020-01-07","05:00","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","5","0.5","5.0","3.0","","10","5","105","","-8.0","-8.0","-7.0","-11.5","-11.5","-15.0","W","Moderate","M","SD","","","2020-01-07 05:55:11","2020-01-07 05:55:11","fongemie","","0","72.45.182.30","4059","y23xv"
"2020-01-08","05:10","Overcast","OVC","Snow","SN","Very light snowfall","S-1","","","0-1","2","0.2","1.8","T","","11","NC","105","","-6.0","-9.0","-9.0","-10.5","-10.0","-15.0","W","Light","L","SD","","","2020-01-08 05:48:18","2020-01-08 05:48:18","fongemie","","0","216.107.219.202","4060","t62d6"
"2020-01-09","05:05","Few","FEW","No precipitation","NO","","","","","","9","1.0","9.2","4.5","","11","11","110","","-12.5","-11.0","-10.0","-20.0","-12.0","-20.0","W","Moderate","M","SD","","","2020-01-09 05:46:55","2020-01-09 05:46:55","fongemie","","0","216.107.219.202","4061","piuvq"
"2020-01-10","05:10","Scattered","SCT","No precipitation","NO","","","","","","0","","","","","","0","108","2","-7.0","-8.5","-8.5","-2.0","-1.0","-21.0","E","Moderate","M","SD","","","2020-01-10 05:22:52","2020-01-10 05:22:52","fongemie","","0","216.107.219.202","4062","obw7w"
"2020-01-11","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","5.8","0","0.0","0","104","4","0.0","-1.0","-1.5","4.5","4.5","-20.0","W","Moderate","M","SG","Air Tmin likely not reset","fcarus","2020-01-11 07:38:43","2020-01-11 07:38:43","fcarus","fcarus","0","71.161.64.227","4063","48ucb"
"2020-01-12","05:15","Overcast","OVC","Rain","RA","Moderate Rain","RM","","","","0","","","12.7","","0.0","0","85","19","0.0","0.0","0.0","6.0","7.0","4.5","","Calm","C","SG","","","2020-01-12 05:43:53","2020-01-12 05:47:04","fongemie","","0","216.107.219.202","4064","jkrsc"
"2020-01-13","05:15","Few","FEW","No precipitation","NO","","","","","","T","","","23.6","","","T","79","6","-9.5","-6.5","-4.0","-9.0","7.0","-12.5","W","Light","L","SG","","","2020-01-13 06:01:53","2020-01-13 06:01:53","fongemie","","0","216.107.219.202","4065","110ph"
"2020-01-14","05:13","Overcast","OVC","No precipitation","NO","","","","","","T","","","1.0","","","T","79","0","-6.5","-5.0","-4.0","-7.0","-2.0","-9.0","W","Moderate","M","SG","","","2020-01-14 05:37:54","2020-01-14 05:37:54","fongemie","","0","216.107.219.202","4066","1fl87"
"2020-01-15","05:16","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Graupel","gp","1-2","2","3.9","","","162","16","NC","82","0","-4.0","-4.5","-4.0","-4.0","-3.5","-7.0","SW","Light","L","SG","Also rST 1-2 mm and ND 1-1.5 mm;
Wind direction variable
Spilled the precip. can","","2020-01-15 05:57:26","2020-01-15 05:57:26","fongemie","","0","216.107.219.202","4067","scu93"
"2020-01-16","05:15","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","1-2","3","3.1","","2.9","106","11","NC","85","0","-5.5","-5.0","-5.0","-7.0","-4.0","-7.0","","Calm","C","SG","","","2020-01-16 05:55:53","2020-01-16 05:55:53","fongemie","","0","72.45.182.30","4068","xffgx"
"2020-01-17","05:11","Few","FEW","No precipitation","NO","","","","","","22","20.3","","16.6","91","9","26","107","0","-20.0","-8.5","-6.0","-20.0","-4.0","-22.0","NW","Moderate","M","SG","","","2020-01-17 06:02:08","2020-01-17 06:02:08","fongemie","","0","72.45.182.30","4069","h1rzt"
"2020-01-18","05:15","Overcast","OVC","No precipitation","NO","","","","","","0","","","T","","","0","103","4","-17.0","-10.0","-6.0","-18.5","-12.0","-22.0","","Calm","C","SG","thin overcast","","2020-01-18 05:44:01","2020-01-18 05:44:01","fongemie","","0","72.45.182.30","4070","i4vqx"
"2020-01-19","05:15","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Stellars and dendrites","sd","2-4","8","9.3","","7.3","99","10","NC","112","","-6.5","-8.0","-6.5","-6.5","-6.5","-15.0","W","Moderate","M","SG","","","2020-01-19 05:58:11","2020-01-19 05:58:11","fongemie","","0","216.107.219.202","4071","tei8u"
"2020-01-20","05:17","Scattered","SCT","No precipitation","NO","","","","","","2","3.0","","2.4","124","12","12","111","3","-15.5","-10.0","-7.5","-15.0","-6.5","-17.0","SW","Light","L","SG","Snow boards moved to new location this morning.","","2020-01-20 06:12:08","2020-01-20 06:12:50","fongemie","","0","216.107.219.202","4072","9a4vn"
"2020-01-21","05:00","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","106","5","-10.5","-10.0","-7.5","-19.5","-8.0","-20.0","S","Calm","C","SD","","","2020-01-21 05:08:48","2020-01-21 05:08:48","fongemie","","0","72.45.182.30","4073","kmibe"
"2020-01-22","05:00","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","105","1","-9.5","-10.0","-10.0","-12.5","-11.5","-18.0","NW","Calm","C","SD","","","2020-01-22 05:21:25","2020-01-22 05:21:25","fongemie","","0","216.107.219.202","4074","vwo05"
"2020-01-31","05:10","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","115","1","-7.5","-7.5","-5.5","-5.0","-5.0","-15.5","","Calm","C","SG","","","2020-01-31 05:41:30","2020-01-31 05:41:30","fongemie","","0","216.107.219.202","4075","yq71h"
"2020-02-01","05:05","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2","T","","","T","","","NC","115","0","-5.5","-6.0","-5.5","-6.0","-3.0","-9.0","W","Light","L","SG","","","2020-02-01 05:29:31","2020-02-01 05:29:31","fongemie","","0","216.107.219.202","4076","3fdvw"
"2020-02-02","05:12","Scattered","SCT","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1","T","","","T","","","NC","115","0","-8.0","-5.5","-5.5","-9.0","-3.5","-9.0","","Calm","C","SG","","","2020-02-02 05:43:03","2020-02-02 05:43:03","fongemie","","0","216.107.219.202","4077","u53r9"
"2020-02-03","05:10","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1","T","","","0.2","","","NC","115","0","-9.0","-7.0","-6.5","-9.0","-3.5","-11.0","W","Moderate","M","SG","","","2020-02-03 05:39:41","2020-02-03 05:39:41","fongemie","","0","216.107.219.202","4078","ettkk"
"2020-02-04","04:45","Clear","CLR","No precipitation","NO","","","","","","T","","","0.4","","","T","115","","-8.0","-6.5","-6.0","-8.5","-5.5","-10.0","W","Calm","C","SD","","","2020-02-04 05:08:27","2020-02-04 05:08:27","fongemie","","0","216.107.219.202","4079","jloey"
"2020-02-05","06:00","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","","T","114","1","-7.0","-6.5","-6.5","-10.5","-4.0","-12.0","W","Moderate","M","SD","","","2020-02-05 06:32:59","2020-02-05 06:32:59","fongemie","","0","216.107.219.202","4080","n63q9"
"2020-02-06","05:30","Overcast","OVC","Snow","SN","Light snowfall","S1","Ice pellets","ip","0.5-1.0","5","5.0","5.0","3.6","1","10.0","NC","117","","-9.5","-9.0","-9.0","-10.0","-9.5","-14.5","W","Moderate","M","SD","","","2020-02-06 06:11:09","2020-02-06 06:11:09","fongemie","","0","216.107.219.202","4081","7uef9"
"2020-02-07","05:15","Overcast","OVC","Freezing rain","ZR","Light rain","RL","","","","2","2.5","0.7","6.8","","36","NC","119","","-1.0","-4.5","-6.5","1.5","2.0","-10.0","W","Moderate","M","SD","","","2020-02-07 05:56:11","2020-02-07 05:56:11","fongemie","","0","216.107.219.202","4082","jnaoz"
"2020-02-08","05:09","Broken","BKN","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5","11","19.7","","20.9","169","17","NC","132","","-17.0","-10.0","-6.0","-19.0","-2.0","-19.0","W","Strong","S","SG","A few millimeters of ice were on the HN24 board that weren't measured by HN24W. Sleet/freezing rain crust around Hermit Lake is nearly a centimeter thick and exposed in places due to wind scouring; drifted over with new snow in others.","","2020-02-08 06:22:35","2020-02-08 06:22:35","fongemie","","0","216.107.219.202","4083","17vda"
"2020-02-09","05:10","Clear","CLR","No precipitation","NO","","","","","","T","","","0.1","","","18","131","1","-21.0","-16.0","-9.0","-22.0","-18.0","-22.0","","Calm","C","SG","","","2020-02-09 05:46:36","2020-02-09 05:46:36","fongemie","","0","216.107.219.202","4084","p7t46"
"2020-02-10","05:12","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Graupel","gp","1-2","4","2.9","","3.4","72","7","NC","133","2","-6.0","-7.5","-8.5","-7.0","-7.0","-22.0","SW","Light","L","SG","Drifting on the HN24 board caused snow depths to range from around 2 cm to 6 cm. 6 cm seems more in line with what I observed on my way to and from the snow plot.","","2020-02-10 06:01:25","2020-02-10 06:01:25","fongemie","","0","72.45.182.30","4085","2ohjv"
"2020-02-11","05:10","Overcast","OVC","No precipitation","NO","","","","","","9","12.6","","10.5","143","14","11","141","1","-9.5","-8.5","-6.5","-9.0","-4.0","-11.0","W","Light","L","SG","-OVC. High thin overcast.","","2020-02-11 06:10:40","2020-02-11 06:10:40","fongemie","","0","216.107.219.202","4086","u8ci6"
"2020-01-23","05:05","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","104","1","-6.5","-8.0","-8.0","-2.0","-1.0","-19.0","W","Calm","C","SD","","","2020-01-23 05:22:31","2020-01-23 05:22:31","fongemie","","0","216.107.219.202","4087","hnxgl"
"2020-01-24","05:00","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","102","2","-4.5","-5.5","-6.5","-5.0","3.0","-5.5","E","Calm","C","SD","","","2020-01-24 05:46:08","2020-01-24 05:46:08","fongemie","","0","174.242.79.1","4088","m9kgh"
"2020-01-25","05:15","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","102","0","-5.5","-5.0","-5.0","-5.0","2.0","-6.5","W","Light","L","SG","","","2020-01-25 05:37:45","2020-01-25 05:37:45","fongemie","","0","216.107.219.202","4089","n1q9y"
"2020-01-26","05:05","Obscured","X","No precipitation","NO","","","","","","11","28.2","","24.8","266","27","11","113","0","-0.5","-3.0","-4.5","-1.0","-1.0","-5.0","","Calm","C","SG","1.5 mm crust on top of dense, moist snow. The crust seems to be from a period of freezing rain (trees are iced up), and it looks like there could be some sleet fused in the crust but I'm not sure.","","2020-01-26 06:06:22","2020-01-26 06:06:22","fongemie","","0","216.107.219.202","4090","md3xq"
"2020-01-27","05:17","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1-3","3","5.0","","4.1","146","15","NC","114","2","-4.5","-4.5","-3.0","-6.0","-1.0","-6.0","W","Moderate","M","SG","Stellars were heavily rimed with some graupel in the mix.","","2020-01-27 06:04:28","2020-01-27 06:04:28","fongemie","","0","72.45.182.30","4091","6b127"
"2020-01-28","05:10","Broken","BKN","No precipitation","NO","","","","","","6","8.9","","8.7","151","15","9","119","1","-8.5","-5.0","-5.0","-10.0","-5.0","-10.0","W","Moderate","M","SG","","","2020-01-28 06:08:05","2020-01-28 06:08:05","fongemie","","0","216.107.219.202","4092","b3mov"
"2020-01-29","05:10","Clear","CLR","No precipitation","NO","","","","","","T","","","0.1","","","T","117","2","-11.0","-9.0","-5.5","-10.0","-6.5","-14.5","NE","Light","L","SG","","","2020-01-29 05:40:23","2020-01-29 05:40:23","fongemie","","0","216.107.219.202","4093","ol9x6"
"2020-01-30","05:10","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","116","1","-16.5","-10.0","-7.0","-15.5","-8.5","-15.5","","Calm","C","SG","","","2020-01-30 05:36:40","2020-01-30 05:36:40","fongemie","","0","216.107.219.202","4094","9npou"
"2020-02-13","05:07","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Graupel","gp","1","2","2.5","","1.9","83","8","NC","142","2","-5.5","-6.0","-5.5","-7.0","-7.0","-10.0","W","Light","L","SG","Also observed plenty of 0.5 mm sleet mixed in with the new snow. Snow surface still feels more like snow than sleet but it glistens like sleet. Currently no drifting at the snow plot.","","2020-02-13 05:49:25","2020-02-13 05:49:25","fongemie","","0","216.107.219.202","4096","c2uzm"
"2020-02-14","05:11","Clear","CLR","No precipitation","NO","","","","","","6","5.2","","3.2","91","9","10","146","2","-19.0","-8.5","-7.0","-18.0","-6.0","-18.0","W","Moderate","M","SG","","","2020-02-14 05:59:30","2020-02-14 05:59:30","fongemie","","0","216.107.219.202","4097","g06uz"
"2020-02-15","05:13","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","144","2","-25.0","-15.0","-8.5","-25.0","-17.0","-27.0","","Calm","C","SG","","","2020-02-15 05:45:12","2020-02-15 05:45:12","fongemie","","0","216.107.219.202","4098","67u9a"
